ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785431249.333,17:07:29,timeslice,6,0.0,0,0,0.0
1785431249.333,17:07:29,timeslice,7,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,0,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,1,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,2,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,3,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,4,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,5,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,6,0.0,0,0,0.0
1785431250.333,17:07:30,timeslice,7,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,0,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,1,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,2,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,3,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,4,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,5,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,6,0.0,0,0,0.0
1785431251.333,17:07:31,timeslice,7,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,0,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,1,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,2,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,3,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,4,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,5,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,6,0.0,0,0,0.0
1785431252.333,17:07:32,timeslice,7,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,0,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,1,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,2,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,3,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,4,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,5,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,6,0.0,0,0,0.0
1785431253.333,17:07:33,timeslice,7,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,0,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,1,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,2,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,3,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,4,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,5,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,6,0.0,0,0,0.0
1785431254.333,17:07:34,timeslice,7,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,0,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,1,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,2,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,3,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,4,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,5,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,6,0.0,0,0,0.0
1785431255.333,17:07:35,timeslice,7,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,0,0.0,0,0,0.0
1785431256.334,17:07:36,timeslice,1,0.0,0,0,0.0
