ts,wall,phase,chip,duty_cycle_pct,mem_used_mib,mem_total_mib,mem_pct
1785432277.093,17:24:37,timeslice,5,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,6,0.0,0,0,0.0
1785432277.093,17:24:37,timeslice,7,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,0,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,1,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,2,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,3,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,4,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,5,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,6,0.0,0,0,0.0
1785432278.093,17:24:38,timeslice,7,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,0,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,1,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,2,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,3,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,4,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,5,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,6,0.0,0,0,0.0
1785432279.093,17:24:39,timeslice,7,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,0,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,1,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,2,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,3,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,4,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,5,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,6,0.0,0,0,0.0
1785432280.093,17:24:40,timeslice,7,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,0,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,1,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,2,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,3,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,4,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,5,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,6,0.0,0,0,0.0
1785432281.094,17:24:41,timeslice,7,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,0,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,1,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,2,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,3,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,4,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,5,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,6,0.0,0,0,0.0
1785432282.094,17:24:42,timeslice,7,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,0,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,1,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,2,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,3,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,4,0.0,0,0,0.0
1785432283.094,17:24:43,timeslice,5,0.0,0,0,0.0
